# source, target, weight, time
13,18997,1,1179748216
13,18446,1,1179749114
13,21251,1,1179747414
13,21212,1,1179747089
13,20761,1,1179748442
13,18504,1,1179748912
13,19286,1,1179748453
13,16946,1,1194268536
13,21283,1,1212700894
13,17021,1,1230087363
13,17061,1,1207655063
13,20720,1,1179749096
13,18511,1,1179748476
13,18873,1,1191844385
13,17082,1,1179746363
13,18453,1,1179748143
13,16557,1,1179747631
13,17088,1,1179749038
13,21300,1,1179748400
13,22711,1,1204641991
13,17100,1,1179748379
13,17113,1,1188217649
13,18790,1,1204641780
13,18573,1,1179748493
13,18001,1,1179746127
13,17850,1,1179746479
13,21842,1,1179748334
13,16528,1,1193672044
13,17821,1,1179748633
13,17150,1,1179747030
13,18352,1,1179747817
13,23242,1,1230087275
13,18421,1,1200686805
13,19854,1,1179747681
13,17181,1,1179746608
13,17201,1,1185567359
13,17209,1,1179746309
13,21506,1,1204641871
13,23761,1,1204643495
13,17290,1,1179747985
13,21687,1,1179748319
13,16571,1,1216661238
13,18333,1,1179747701
13,22001,1,1179746780
13,21273,1,1179748117
13,17345,1,1179748507
13,23762,1,1206463528
13,23143,1,1179747464
13,20906,1,1179746539
13,17824,1,1179745950
13,19033,1,1179746732
13,22968,1,1179768517
13,23763,1,1179748345
13,20009,1,1206462007
13,19037,1,1179747014
13,18030,1,1179748086
13,17419,1,1179746006
13,17421,1,1179745597
13,18233,1,1179746801
13,18466,1,1179747940
13,17452,1,1179746660
13,17457,1,1179746525
13,16576,1,1179746697
13,17757,1,1179746184
13,18660,1,1179746453
13,18399,1,1179747383
13,23309,1,1179768766
13,17719,1,1179748666
13,18011,1,1179747357
13,17492,1,1179768022
13,20922,1,1179748551
13,21277,1,1179749157
13,17503,1,1179746845
13,22511,1,1179768594
13,18880,1,1179746421
13,18537,1,1179748164
13,21512,1,1179747316
13,21518,1,1179767461
13,21515,1,1179747108
13,17526,1,1179746797
13,17527,1,1179748421
13,23126,1,1179767455
13,17758,1,1188403259
13,17530,1,1179748068
13,20610,1,1212700881
13,21895,1,1204641671
13,17760,1,1179748587
13,21703,1,1204643482
13,20063,1,1179745915
13,18881,1,1179746531
13,18762,1,1204642695
13,18406,1,1179746559
13,20065,1,1204641805
13,19229,1,1179746384
13,21039,1,1200687225
13,18063,1,1179746678
13,18408,1,1179745960
13,18683,1,1180448425
13,17551,1,1179745984
13,17853,1,1182257040
13,22245,1,1179746643
13,20066,1,1179746484
13,17553,1,1204645769
13,17742,1,1179746043
13,19233,1,1179746294
13,20618,1,1179747542
13,22276,1,1185566163
13,19237,1,1179745974
13,18410,1,1180448543
13,18473,1,1204642933
13,17557,1,1179746287
13,20619,1,1179746762
13,18474,1,1179745964
13,18946,1,1179746334
13,19241,1,1179768757
13,20073,1,1180448350
13,19242,1,1179745636
13,18476,1,1179746703
13,18411,1,1185566187
13,17565,1,1188217460
13,22277,1,1179747252
13,17567,1,1185566256
13,17767,1,1188217386
13,18083,1,1185566311
13,20726,1,1188217513
13,17570,1,1179746624
13,17571,1,1182889042
13,19245,1,1188217574
13,17572,1,1200686899
13,19064,1,1197384515
13,22693,1,1188217677
13,21604,1,1188217437
13,22092,1,1217933994
13,18595,1,1188217602
13,21317,1,1191844351
13,20712,1,1197384457
13,23764,1,1191844514
13,19248,1,1198243839
13,22094,1,1191844687
13,17781,1,1193241925
13,18931,1,1203087007
13,19569,1,1204641229
13,20729,1,1193849233
13,21496,1,1206459995
13,21149,1,1207654732
13,19250,1,1215618392
13,19251,1,1193849210
13,18564,1,1196170826
13,17782,1,1210784649
13,17592,1,1200686781
13,21769,1,1206460332
13,17593,1,1196170836
13,18799,1,1196170758
13,23765,1,1203086925
13,18339,1,1204641643
13,22694,1,1203087098
13,20649,1,1203942882
13,18764,1,1199291049
13,17596,1,1203086986
13,16534,1,1204811794
13,22696,1,1199291028
13,17597,1,1196170769
13,17598,1,1203087039
13,18068,1,1196170781
13,18425,1,1204645380
13,19570,1,1212700868
13,20100,1,1204645477
13,20948,1,1230261100
13,18249,1,1196170800
13,18414,1,1203087025
13,17602,1,1196170855
13,20655,1,1210183495
13,17604,1,1206460211
13,18948,1,1208196327
13,17608,1,1206530761
13,17609,1,1206530720
13,23766,1,1211200926
13,23767,1,1204645396
13,22102,1,1203942829
13,20660,1,1210784918
13,20951,1,1210183454
13,18984,1,1208863259
13,18323,1,1207654683
13,17613,1,1204641477
13,17989,1,1204641685
13,18415,1,1208863298
13,19061,1,1208196290
13,23147,1,1212700468
13,22534,1,1203086891
13,20953,1,1211475239
13,18416,1,1212700493
13,23681,1,1212407250
13,17621,1,1214410841
13,17784,1,1212700510
13,18988,1,1207655014
13,23396,1,1214411054
13,17627,1,1214411722
13,17628,1,1230087219
13,23769,1,1230087025
13,23148,1,1214410944
13,22107,1,1212700542
13,23754,1,1218730745
13,19257,1,1216661221
13,22109,1,1214411414
13,22213,1,1230086032
13,17642,1,1219858473
13,17643,1,1230087058
13,18046,1,1230087255
13,20130,1,1230087308
13,23770,1,1230087120
13,19523,1,1214411487
13,17788,1,1217934161
13,22267,1,1230087391
13,21899,1,1217933976
13,23771,1,1230087773
13,17652,1,1230086199
13,18355,1,1230086000
13,22909,1,1230086544
13,20991,1,1230086616
13,22219,1,1230086071
13,22166,1,1230085758
13,23772,1,1230086577
13,23773,1,1230085931
13,23254,1,1230085885
13,23775,1,1230086153
13,20685,1,1230085806
13,18384,1,1183940897
13,17726,1,1183936360
13,19799,1,1184010069
13,16528,1,1183898049
13,17214,1,1183898070
13,22451,1,1183899079
13,17553,1,1183898682
13,20072,1,1183898013
13,17570,1,1183899046
13,18595,1,1183898435
13,18410,1,1184564067
13,17604,1,1219347094
13,17853,1,1160959862
14,16535,1,1205081488
14,18586,1,1179710832
14,20119,1,1208032790
14,16614,1,1191081146
14,23810,1,1191081061
14,18310,1,1191080416
14,17797,1,1191080521
14,16769,1,1191080951
14,20250,1,1191081088
14,18586,1,1191080887
14,21553,1,1191080546
14,17332,1,1191080394
14,18796,1,1191080909
14,18739,1,1191081307
14,18740,1,1191081283
14,16535,1,1191080354
15,16536,1,1166101426
15,16934,1,1215515005
15,16599,1,1163101360
15,16934,1,1164269214
15,17541,1,1151480781
15,17631,1,1219326431
15,16536,1,1151434467
15,16599,1,1140549701
15,16536,1,1140549397
15,18441,1,1140550873
15,16934,1,1140549643
15,16536,1,1152889908
15,18441,1,1152889913
15,17541,1,1152889910
15,17455,1,1163803608
15,16536,1,1162044960
15,16536,1,1175977800
15,16934,1,1173396072
15,19718,1,1145690376
15,16599,1,1146043830
15,16536,1,1146043854
15,16672,1,1146044010
15,18441,1,1146043840
15,19718,1,1146043825
15,16934,1,1146043808
15,18514,1,1146043905
15,18803,1,1146043941
15,16599,1,1146482554
15,16934,1,1201712970
15,16536,1,1201813626
15,18803,1,1176836263
15,16599,1,1156103718
15,16599,1,1156389730
15,16536,1,1156389731
15,18441,1,1156389724
15,19718,1,1156389733
15,18803,1,1156389782
15,22001,1,1156389739
15,16536,1,1226876060
15,16536,1,1153362254
15,17541,1,1170304108
15,18850,1,1173625332
15,22001,1,1153808411
15,16536,1,1154193836
15,17541,1,1176125386
15,16536,1,1176854226
15,16934,1,1154963203
15,17541,1,1208668402
15,22001,1,1173213883
15,16536,1,1158002974
15,21915,1,1187159515
15,16536,1,1158792163
15,18803,1,1160276825
15,16672,1,1170438931
15,18441,1,1161139279
15,18514,1,1161144554
15,16536,1,1196647394
16,16537,1,1162147221
16,17538,1,1188382577
16,17538,1,1188393217
16,17538,1,1216146417
16,18325,1,1163369962
16,17578,1,1208380710
16,16618,1,1216323964
16,16859,1,1216324166
16,18323,1,1216324103
16,16859,1,1146749806
16,18458,1,1216558576
16,18095,1,1164023396
16,17137,1,1164182578
16,18938,1,1219884793
16,19142,1,1153336028
16,16618,1,1153335975
16,18325,1,1148655621
16,18842,1,1153335987
16,18254,1,1153336004
16,16859,1,1153335979
16,17729,1,1153336022
16,18183,1,1153336034
16,18938,1,1171747281
16,17137,1,1150383500
16,18458,1,1153335982
16,16537,1,1153336025
16,17420,1,1153336018
16,17454,1,1153336011
16,17538,1,1153335997
16,17578,1,1181847234
16,18323,1,1199454993
16,16805,1,1165520379
16,19508,1,1165503848
16,16859,1,1168375175
16,18458,1,1199658096
16,17538,1,1199658141
16,18599,1,1192477862
16,18458,1,1167419578
16,17538,1,1167419470
16,17538,1,1154088686
16,18458,1,1193440090
16,17578,1,1193440076
16,19142,1,1167909594
16,16618,1,1167909506
16,18325,1,1167909499
16,18095,1,1167909569
16,18842,1,1167909578
16,16702,1,1172912429
16,18254,1,1167909556
16,18439,1,1167909581
16,16805,1,1167909514
16,16859,1,1167846678
16,18183,1,1167909573
16,18938,1,1167909551
16,17137,1,1167909558
16,18458,1,1167846280
16,16537,1,1167909597
16,20473,1,1167909501
16,17420,1,1167909503
16,19508,1,1167909566
16,17454,1,1167909495
16,17489,1,1200474925
16,17538,1,1167846275
16,17578,1,1189768803
16,18458,1,1162191472
16,17420,1,1168029116
16,16859,1,1139498727
16,18458,1,1139559699
16,16537,1,1139761877
16,17420,1,1139760065
16,17454,1,1139745836
16,16859,1,1221226973
16,17729,1,1221227937
16,18323,1,1221228204
16,17538,1,1168537501
16,18458,1,1139799813
16,17538,1,1153659910
16,18323,1,1202774303
16,16618,1,1140546672
16,18458,1,1222370931
16,16702,1,1223304693
16,17420,1,1223305168
16,19095,1,1170441599
16,16859,1,1170358339
16,16992,1,1170442479
16,17137,1,1170365393
16,18295,1,1170359570
16,17454,1,1170357170
16,17729,1,1223941064
16,18323,1,1223941110
16,18325,1,1141823724
16,16859,1,1141824047
16,18458,1,1141825006
16,16805,1,1223883791
16,18938,1,1156787461
16,17578,1,1181492254
16,18458,1,1226156213
16,18325,1,1143209010
16,16618,1,1173708068
16,18325,1,1173707943
16,18439,1,1173707975
16,16805,1,1173707984
16,16859,1,1173708042
16,17729,1,1173708061
16,16992,1,1173708082
16,17137,1,1173708077
16,17420,1,1173708050
16,17454,1,1173708004
16,18325,1,1225281912
16,18439,1,1225281889
16,16805,1,1225281894
16,16859,1,1225282025
16,17729,1,1225282015
16,16992,1,1225281999
16,18183,1,1225282021
16,18938,1,1225281902
16,17137,1,1225282009
16,18323,1,1225233851
16,18325,1,1161546630
16,17729,1,1144937086
16,17137,1,1144936906
16,17538,1,1155206946
16,18323,1,1205144262
16,18458,1,1202916539
16,17538,1,1202916459
16,17578,1,1202916426
16,18323,1,1202099344
16,18448,1,1212494817
16,18842,1,1225648556
16,17729,1,1225648611
16,16992,1,1225648740
16,18295,1,1225648638
16,18938,1,1226113660
16,18325,1,1150841764
16,16859,1,1151330455
16,17538,1,1161533204
16,16859,1,1178288293
16,19142,1,1151968076
16,17729,1,1151968045
16,18458,1,1151967945
16,18325,1,1152196863
16,17578,1,1181073349
16,17538,1,1153362332
16,18254,1,1152737096
16,18458,1,1218259100
16,17454,1,1213751684
16,17538,1,1218259089
16,17578,1,1218259071
16,18599,1,1227622805
16,19142,1,1181257995
16,16618,1,1181142391
16,18325,1,1181142818
16,18842,1,1202942555
16,16702,1,1181161396
16,19095,1,1181143685
16,18439,1,1181136823
16,16805,1,1181137630
16,16859,1,1181162326
16,17729,1,1181136143
16,16992,1,1181165996
16,18183,1,1182471997
16,18938,1,1181175236
16,17137,1,1181136681
16,18458,1,1181137548
16,16537,1,1181140472
16,18295,1,1181256401
16,17420,1,1182460277
16,17454,1,1181172171
16,21484,1,1181316140
16,17538,1,1181141930
16,17578,1,1181159115
16,18458,1,1159734656
16,18938,1,1157991721
16,17538,1,1158073657
16,17729,1,1230891237
16,21659,1,1231104179
16,17137,1,1147829822
16,18458,1,1144500596
16,17420,1,1160280348
16,17538,1,1220312895
16,17578,1,1220310878
16,18323,1,1220313094
16,18842,1,1149150120
16,16805,1,1154082943
16,20473,1,1154082777
16,18458,1,1213205593
16,18183,1,1137907860
16,18254,1,1186175792
16,17137,1,1151067361
16,17420,1,1186690508
16,16992,1,1171902656
16,18938,1,1171902698
16,18458,1,1161197986
16,17420,1,1161197354
16,17538,1,1161197984
16,16859,1,1214144545
16,18439,1,1161140068
16,17137,1,1161794920
16,17729,1,1188178319
16,18458,1,1188332238
17,16538,1,1188263759
17,17719,1,1138428695
17,18033,1,1187312359
18,16539,1,1188263674
18,20126,1,1144888818
18,21465,1,1144902845
18,20318,1,1146881127
18,22052,1,1146881139
18,17746,1,1186690191
18,17992,1,1187401414
19,16540,1,1188263741
19,17910,1,1162601014
19,16804,1,1170158236
19,16810,1,1191013005
19,17377,1,1201474271
19,17377,1,1157124684
19,16804,1,1213728333
19,16610,1,1145021674
19,17910,1,1145021755
19,16790,1,1145021747
19,16804,1,1145021664
19,16810,1,1145021353
19,17096,1,1145021647
19,17377,1,1187629515
20,16541,1,1188263707
20,17767,1,1175439794
20,18219,1,1137524459
20,17207,1,1196210139
20,18605,1,1203050595
20,16684,1,1174404623
20,17022,1,1174401861
20,17149,1,1174402659
20,17207,1,1174401783
20,17345,1,1174401616
20,17421,1,1174401963
20,17837,1,1137815591
20,17345,1,1229792310
20,17767,1,1176157786
20,16541,1,1186682401
20,18605,1,1161372666
21,16542,1,1188263644
21,16694,1,1177799199
21,18966,1,1177796614
22,16543,1,1164735331
22,16543,1,1164927822
22,16543,1,1164595444
22,18495,1,1224853738
22,20193,1,1204904673
22,16896,1,1221259056
22,17481,1,1201820901
22,16543,1,1167286793
22,17641,1,1210954529
22,16543,1,1215554357
22,17554,1,1222673409
22,16543,1,1163945093
22,16543,1,1164586587
23,16544,1,1188263791
23,16547,1,1188263782
23,16702,1,1215515097
23,16722,1,1215484356
23,17802,1,1188370601
23,17806,1,1188370453
23,17807,1,1188370492
23,17902,1,1206577589
23,16682,1,1188561015
23,17908,1,1188573376
23,16686,1,1188586269
23,17931,1,1188586224
23,17956,1,1188585387
23,17801,1,1188585377
23,17991,1,1208311559
23,16628,1,1190505973
23,18023,1,1190505913
23,16683,1,1137524995
23,17866,1,1137524921
23,16697,1,1137524983
23,16702,1,1137525737
23,18117,1,1137525707
23,17870,1,1137524823
23,18118,1,1137525163
23,16731,1,1137524808
23,17872,1,1137525748
23,18119,1,1137524814
23,16547,1,1137524788
23,18120,1,1137525134
23,18135,1,1137525195
23,18177,1,1137524841
23,18103,1,1163101897
23,17870,1,1163102084
23,18307,1,1139685748
23,16681,1,1163116500
23,18562,1,1138354646
23,18120,1,1163352377
23,18572,1,1216324280
23,18103,1,1163444811
23,16565,1,1189666289
23,16907,1,1189666190
23,18671,1,1139627885
23,17794,1,1146989302
23,17862,1,1171680260
23,18754,1,1171681186
23,18759,1,1171680496
23,16655,1,1140391086
23,16742,1,1140391345
23,16745,1,1140391319
23,17385,1,1140391517
23,18600,1,1216798994
23,18259,1,1216798892
23,16828,1,1216798870
23,16841,1,1216798974
23,18265,1,1143866469
23,16683,1,1143869197
23,18882,1,1144509160
23,16621,1,1140454408
23,16822,1,1140455086
23,16596,1,1137213774
23,18598,1,1137213782
23,16625,1,1137213997
23,18102,1,1137213795
23,18307,1,1137213797
23,16559,1,1137213786
23,18106,1,1137213798
23,16907,1,1192071949
23,17863,1,1165418838
23,18259,1,1165443844
23,17867,1,1165418940
23,19354,1,1165419078
23,19520,1,1137685379
23,19521,1,1137685419
23,18144,1,1200426671
23,16560,1,1218206968
23,16725,1,1137492099
23,17870,1,1191931071
23,16683,1,1137589819
23,19007,1,1137589884
23,16725,1,1140466535
23,17031,1,1140466520
23,16696,1,1230208797
23,17871,1,1204922882
23,16728,1,1170938841
23,20422,1,1210438813
23,20428,1,1197122730
23,17866,1,1137714047
23,18307,1,1218489197
23,17864,1,1137987543
23,16685,1,1137968592
23,17870,1,1137966472
23,16628,1,1167419551
23,16725,1,1138042538
23,16681,1,1138483008
23,16685,1,1138483011
23,17870,1,1137889268
23,20876,1,1146199747
23,20817,1,1138483038
23,16560,1,1147041357
23,21016,1,1138412411
23,20421,1,1138412362
23,17342,1,1138412153
23,16628,1,1138467825
23,16719,1,1138468604
23,16725,1,1138500298
23,17777,1,1139353695
23,19266,1,1138625229
23,16625,1,1217886431
23,18103,1,1217886384
23,18572,1,1217886332
23,16685,1,1217886368
23,16718,1,1217886423
23,16721,1,1217886378
23,19134,1,1217886390
23,16816,1,1138838804
23,19636,1,1171843077
23,16822,1,1219986080
23,16628,1,1139669626
23,16681,1,1139107497
23,16681,1,1139692868
23,16685,1,1139325923
23,19487,1,1139351480
23,18301,1,1139454688
23,18307,1,1139455456
23,17381,1,1139522327
23,16697,1,1139522129
23,17908,1,1139682871
23,16697,1,1139682899
23,16758,1,1139682255
23,19290,1,1139682376
23,16686,1,1168537725
23,16662,1,1139969823
23,18097,1,1137351643
23,17865,1,1169331102
23,19134,1,1169331661
23,20279,1,1169330968
23,17866,1,1221397818
23,17211,1,1142360306
23,17864,1,1139891249
23,18572,1,1145452116
23,18097,1,1200637699
23,21430,1,1200637674
23,17763,1,1140320081
23,16689,1,1226802718
23,17931,1,1140551385
23,17873,1,1148592647
23,19270,1,1148592587
23,19101,1,1141930495
23,16962,1,1148592355
23,17885,1,1141845793
23,17046,1,1148592301
23,21330,1,1141845819
23,16732,1,1187154506
23,21352,1,1140786508
23,18125,1,1196131630
23,19009,1,1196230359
23,19582,1,1210400451
23,16822,1,1196235734
23,18027,1,1173641091
23,18572,1,1138324261
23,16741,1,1138324216
23,18326,1,1169932444
23,18023,1,1169932373
23,18036,1,1169932145
23,16823,1,1169932254
23,18027,1,1142649394
23,16683,1,1141352501
23,16725,1,1141352497
23,16683,1,1223304689
23,16758,1,1223609166
23,21430,1,1223860315
23,20508,1,1224696924
23,16728,1,1171405020
23,18090,1,1137175632
23,16621,1,1219951680
23,17898,1,1137175751
23,18102,1,1141943730
23,18103,1,1144367249
23,18106,1,1151071442
23,16681,1,1161907668
23,17864,1,1165547522
23,16697,1,1157691010
23,16718,1,1219959424
23,18116,1,1219951693
23,17931,1,1168151033
23,16723,1,1219951705
23,18605,1,1141336955
23,17871,1,1210348377
23,16547,1,1160696121
23,16738,1,1219951627
23,21801,1,1180244678
23,16926,1,1141943718
23,17881,1,1148582433
23,17001,1,1165546978
23,17507,1,1165618232
23,18274,1,1142082878
23,17863,1,1137115239
23,16683,1,1137115241
23,16683,1,1142278557
23,16686,1,1142279100
23,16732,1,1142279072
23,16819,1,1142278658
23,17001,1,1142278844
23,19970,1,1155572933
23,19987,1,1137580134
23,16628,1,1151559387
23,18106,1,1142607031
23,18967,1,1142619785
23,16621,1,1173216571
23,16681,1,1204611425
23,18113,1,1142919310
23,16681,1,1137146981
23,19103,1,1143425434
23,18103,1,1144016976
23,20026,1,1140472214
23,19266,1,1141863639
23,16683,1,1167680964
23,16702,1,1167680148
23,18125,1,1167681259
23,16628,1,1139870704
23,17726,1,1138729763
23,19525,1,1145374677
23,18307,1,1200669889
23,16758,1,1145561556
23,16722,1,1145564658
23,19134,1,1157947037
23,16628,1,1146730952
23,18307,1,1146730720
23,16681,1,1146730676
23,17931,1,1146730974
23,16722,1,1146731037
23,18023,1,1146731070
23,18605,1,1146730723
23,16727,1,1146731070
23,17794,1,1146730740
23,16731,1,1146731128
23,18133,1,1146731066
23,18837,1,1146730946
23,18120,1,1146482664
23,16681,1,1152710530
23,16625,1,1201550884
23,16681,1,1201710053
23,16684,1,1201709989
23,18605,1,1201711052
23,17743,1,1201551136
23,16828,1,1201712895
23,18307,1,1146942951
23,17863,1,1201821374
23,16741,1,1201821433
23,17931,1,1226248261
23,18103,1,1147409660
23,18307,1,1147410635
23,16683,1,1147411380
23,16686,1,1147449555
23,17866,1,1147411429
23,16697,1,1147411413
23,16702,1,1147409013
23,19007,1,1147409639
23,16732,1,1147411395
23,18610,1,1147449725
23,18125,1,1147409549
23,18277,1,1147411342
23,18144,1,1147411471
23,18147,1,1147411686
23,17922,1,1147411632
23,20214,1,1147411437
23,20876,1,1147411503
23,20268,1,1147410170
23,20421,1,1147411297
23,19525,1,1147411608
23,19987,1,1147411447
23,16725,1,1202844875
23,21023,1,1148591547
23,16760,1,1148319988
23,16822,1,1148319787
23,18446,1,1177852075
23,18116,1,1225591056
23,16686,1,1148927878
23,17507,1,1137639335
23,17385,1,1140079951
23,18125,1,1149390625
23,17197,1,1212500084
23,18085,1,1190240465
23,16702,1,1190240036
23,16723,1,1190239456
23,17792,1,1190239799
23,17235,1,1190239610
23,18572,1,1177711928
23,18307,1,1150759801
23,17027,1,1150835087
23,18605,1,1156465678
23,16559,1,1151051407
23,16758,1,1151685380
23,21801,1,1228789699
23,17908,1,1152718708
23,16683,1,1152541850
23,16686,1,1152541889
23,16697,1,1152652845
23,16702,1,1152541719
23,16725,1,1152540529
23,16758,1,1152652798
23,18125,1,1152540995
23,16816,1,1152652858
23,18277,1,1152732200
23,16548,1,1152542805
23,21801,1,1152719221
23,19667,1,1165728903
23,18276,1,1165728715
23,21910,1,1165728807
23,16841,1,1165728724
23,23414,1,1165728823
23,17713,1,1166377878
23,21911,1,1165728746
23,23421,1,1161645699
23,20062,1,1161647367
23,16719,1,1152581303
23,16735,1,1152581349
23,16926,1,1152742308
23,16697,1,1179775033
23,17719,1,1137978368
23,17211,1,1184639007
23,18103,1,1219264088
23,16684,1,1219264403
23,16742,1,1219264461
23,17870,1,1229946802
23,18264,1,1157496560
23,21308,1,1185717497
23,18102,1,1137745992
23,16559,1,1137766036
23,16682,1,1137500239
23,16686,1,1137746051
23,16697,1,1137499628
23,16722,1,1137502583
23,19134,1,1137745303
23,18610,1,1137503055
23,16758,1,1137745345
23,18125,1,1137746204
23,18177,1,1137745311
23,17862,1,1140141706
23,16621,1,1180825590
23,18438,1,1180833642
23,17727,1,1180825993
23,16681,1,1153781717
23,18307,1,1137314862
23,16681,1,1137317351
23,19658,1,1137315030
23,19659,1,1137315136
23,17874,1,1137315250
