# index, as_id, _pos
582,26887,"array([-2.90626209,  0.7989282 ])"
583,26888,"array([-2.90459788,  0.80333003])"
584,26889,"array([-2.91696241,  0.79072399])"
585,37999,"array([-2.90424744,  0.777868  ])"
586,38000,"array([-2.91667953,  0.78572251])"
587,26892,"array([-2.91629407,  0.80179253])"
588,26893,"array([-2.91713207,  0.79473715])"
589,589,"array([-2.91501572,  0.79185935])"
590,38001,"array([-2.91675516,  0.7866067 ])"
591,26895,"array([-2.91260459,  0.80047944])"
592,26896,"array([-2.914484  ,  0.80484771])"
593,26897,"array([-2.91165592,  0.79387189])"
594,594,"array([-2.91053225,  0.78934282])"
595,38002,"array([-2.92110485,  0.77508142])"
596,26899,"array([-2.90856471,  0.79161523])"
597,26900,"array([-2.90797622,  0.79452871])"
598,38003,"array([-2.90706997,  0.78127152])"
599,38004,"array([-2.9249353 ,  0.78288611])"
600,600,"array([-2.90680272,  0.79270556])"
601,38005,"array([-2.92155214,  0.78417536])"
602,38006,"array([-2.92002282,  0.78822116])"
603,603,"array([-2.92093827,  0.79102956])"
604,26905,"array([-2.91583906,  0.8082711 ])"
605,41907,"array([-2.93858763,  0.80953677])"
606,41908,"array([-2.93880205,  0.81323541])"
607,26908,"array([-2.91137193,  0.79229876])"
608,26909,"array([-2.9098169 ,  0.79161553])"
609,26910,"array([-2.9191929 ,  0.79834833])"
610,41909,"array([-2.92651471,  0.80255194])"
611,611,"array([-2.92319513,  0.78815027])"
612,38010,"array([-2.92527433,  0.78587235])"
613,613,"array([-2.9282679 ,  0.79299225])"
614,26913,"array([-2.91632685,  0.79734219])"
615,26914,"array([-2.91782759,  0.79904403])"
616,26915,"array([-2.9112993 ,  0.79512863])"
617,38011,"array([-2.92343591,  0.7835776 ])"
618,26917,"array([-2.9121913 ,  0.80176247])"
619,619,"array([-2.90027842,  0.78072557])"
620,26918,"array([-2.91288201,  0.80518765])"
621,38012,"array([-2.90882016,  0.78027247])"
622,26920,"array([-2.90374868,  0.79404119])"
623,26921,"array([-2.90954195,  0.80740438])"
624,26922,"array([-2.90596579,  0.79487083])"
625,625,"array([-2.8964614 ,  0.78785109])"
626,38013,"array([-2.9103066 ,  0.78149046])"
627,38014,"array([-2.90779845,  0.78284176])"
628,26925,"array([-2.91068153,  0.80353403])"
629,38015,"array([-2.91606119,  0.78926367])"
630,26927,"array([-2.90758323,  0.79539873])"
631,41910,"array([-2.94839811,  0.80258904])"
632,26929,"array([-2.91828637,  0.79460109])"
633,38017,"array([-2.92304004,  0.78412173])"
634,26931,"array([-2.9148624 ,  0.80944332])"
635,635,"array([-2.90082553,  0.78306691])"
636,38018,"array([-2.91115011,  0.78770247])"
637,637,"array([-2.89950853,  0.78443275])"
638,638,"array([-2.89889353,  0.78463943])"
639,26933,"array([-2.90382779,  0.79651485])"
640,26934,"array([-2.90027395,  0.79537465])"
641,26935,"array([-2.91830007,  0.78888449])"
642,26936,"array([-2.91573334,  0.8003293 ])"
643,38019,"array([-2.91945072,  0.78566898])"
644,26938,"array([-2.92131225,  0.79688496])"
645,26939,"array([-2.91125947,  0.78849332])"
646,26940,"array([-2.92181861,  0.80248269])"
647,38020,"array([-2.90922733,  0.78041777])"
648,38021,"array([-2.91740382,  0.7840939 ])"
649,26943,"array([-2.92222494,  0.79550736])"
650,38022,"array([-2.90543336,  0.7815474 ])"
651,38023,"array([-2.92372317,  0.78242579])"
652,26946,"array([-2.90841789,  0.80562588])"
653,43853,"array([-2.93702008,  0.78061387])"
654,38025,"array([-2.90850546,  0.7778102 ])"
655,655,"array([-2.89939635,  0.78537918])"
656,26949,"array([-2.90353118,  0.80027231])"
657,38026,"array([-2.92702255,  0.77963385])"
658,26951,"array([-2.91351606,  0.80657873])"
659,26952,"array([-2.90938005,  0.79604973])"
660,41912,"array([-2.93836829,  0.80843931])"
661,26954,"array([-2.90379641,  0.79168213])"
662,26955,"array([-2.91295988,  0.79649721])"
663,26956,"array([-2.91612086,  0.79977372])"
664,38028,"array([-2.91772056,  0.78918097])"
665,665,"array([-2.89960469,  0.78494195])"
666,38029,"array([-2.91626344,  0.78532918])"
667,26959,"array([-2.91028389,  0.7970743 ])"
668,668,"array([-2.90580903,  0.78830356])"
669,26960,"array([-2.91117085,  0.7942698 ])"
670,38030,"array([-2.92275656,  0.78408209])"
671,26962,"array([-2.91099046,  0.7905667 ])"
672,26963,"array([-2.90561786,  0.80265681])"
673,38031,"array([-2.92113434,  0.78212159])"
674,38032,"array([-2.92108467,  0.78924491])"
675,26966,"array([-2.90957451,  0.79417856])"
676,676,"array([-2.91264875,  0.78224982])"
677,38033,"array([-2.92453737,  0.78452173])"
678,38034,"array([-2.92093057,  0.77574316])"
679,679,"array([-2.92961511,  0.80581147])"
680,680,"array([-2.92695082,  0.7962992 ])"
681,681,"array([-2.90433666,  0.77885914])"
682,41913,"array([-2.92755158,  0.79969098])"
683,683,"array([-2.91542843,  0.79085802])"
684,684,"array([-2.92547788,  0.78486194])"
685,26970,"array([-2.90589346,  0.79934482])"
686,26971,"array([-2.90387996,  0.78748509])"
687,687,"array([-2.90009167,  0.78595751])"
688,688,"array([-2.90894807,  0.78603816])"
689,26972,"array([-2.91488157,  0.7971922 ])"
690,26973,"array([-2.90856538,  0.79379048])"
691,26974,"array([-2.9026754,  0.7922011])"
692,26975,"array([-2.90768433,  0.78857257])"
693,693,"array([-2.90366135,  0.78879407])"
694,26976,"array([-2.91529041,  0.79796736])"
695,26977,"array([-2.90382776,  0.79507413])"
696,26978,"array([-2.90889911,  0.79612129])"
697,26979,"array([-2.916917  ,  0.79210691])"
698,698,"array([-2.90604862,  0.78628632])"
699,26980,"array([-2.91454936,  0.80521674])"
700,26981,"array([-2.9049179 ,  0.79802641])"
701,701,"array([-2.91437289,  0.79409929])"
702,702,"array([-2.923246  ,  0.79499904])"
703,703,"array([-2.91567343,  0.78866687])"
704,26982,"array([-2.91487492,  0.80348678])"
705,705,"array([-2.91830932,  0.79162252])"
706,706,"array([-2.90675953,  0.80015573])"
707,38036,"array([-2.92309829,  0.78435205])"
708,26984,"array([-2.91991067,  0.79495713])"
709,26985,"array([-2.90876353,  0.79825582])"
710,38037,"array([-2.90135015,  0.77888057])"
711,38038,"array([-2.92362233,  0.78614905])"
712,26988,"array([-2.90931558,  0.79999896])"
713,26989,"array([-2.91169264,  0.79065409])"
714,714,"array([-2.9152015 ,  0.79275095])"
715,715,"array([-2.92202363,  0.79148665])"
716,26990,"array([-2.91081498,  0.78920333])"
717,26991,"array([-2.91686223,  0.80561462])"
718,38039,"array([-2.91827879,  0.78369558])"
719,719,"array([-2.93171776,  0.78943342])"
720,26993,"array([-2.90101097,  0.79341536])"
721,721,"array([-2.90053509,  0.78841213])"
722,722,"array([-2.89747431,  0.78572653])"
723,26994,"array([-2.90550641,  0.79708139])"
724,724,"array([-2.90317112,  0.78362471])"
725,26995,"array([-2.90610911,  0.79500603])"
726,26996,"array([-2.92004421,  0.80466542])"
727,26997,"array([-2.91207569,  0.80441036])"
728,26998,"array([-2.91847624,  0.79857719])"
729,38040,"array([-2.92096227,  0.78730642])"
730,43715,"array([-2.93982407,  0.79099926])"
731,38042,"array([-2.92176835,  0.78524497])"
732,27002,"array([-2.91146463,  0.79296411])"
733,27003,"array([-2.91255425,  0.80062651])"
734,27004,"array([-2.90796467,  0.80841578])"
735,27005,"array([-2.91508186,  0.80219271])"
736,38043,"array([-2.92101453,  0.78284008])"
737,27007,"array([-2.91127762,  0.79747751])"
738,27008,"array([-2.91631084,  0.8003213 ])"
739,27009,"array([-2.90532537,  0.78308306])"
740,27010,"array([-2.91036444,  0.80867938])"
741,27011,"array([-2.90321632,  0.80152508])"
742,38044,"array([-2.92103849,  0.78803538])"
743,27013,"array([-2.90772696,  0.79747564])"
744,27014,"array([-2.90368555,  0.79778226])"
745,745,"array([-2.88780056,  0.78318687])"
746,27015,"array([-2.90643651,  0.79892673])"
747,747,"array([-2.90110555,  0.78230864])"
748,27016,"array([-2.91365096,  0.79073968])"
749,27017,"array([-2.92031969,  0.79359175])"
750,27018,"array([-2.91297726,  0.81112995])"
751,27019,"array([-2.91223435,  0.79559079])"
752,38045,"array([-2.92032264,  0.78114617])"
753,27021,"array([-2.91086759,  0.79851437])"
754,41915,"array([-2.92791523,  0.80441001])"
755,41916,"array([-2.93106735,  0.81304863])"
756,27024,"array([-2.91947175,  0.80608824])"
757,27025,"array([-2.90698772,  0.79384316])"
758,27026,"array([-2.91133216,  0.80416321])"
759,27027,"array([-2.89597022,  0.78827158])"
760,760,"array([-2.92743205,  0.80177814])"
761,27028,"array([-2.90773429,  0.78889859])"
762,27029,"array([-2.9126812 ,  0.80192084])"
763,763,"array([-2.91882302,  0.80427707])"
764,764,"array([-2.93201167,  0.78679642])"
765,765,"array([-2.89230692,  0.78317912])"
766,766,"array([-2.92752851,  0.79870356])"
767,27030,"array([-2.90665057,  0.79057891])"
768,38048,"array([-2.90727583,  0.78306145])"
769,38049,"array([-2.90836728,  0.78008205])"
770,27033,"array([-2.8983056 ,  0.78359067])"
771,771,"array([-2.91552978,  0.78750122])"
772,27034,"array([-2.89923619,  0.78383555])"
773,773,"array([-2.9134542 ,  0.79854967])"
774,38050,"array([-2.90895373,  0.78171206])"
775,775,"array([-2.93875477,  0.79878754])"
776,776,"array([-2.93341296,  0.79813851])"
777,777,"array([-2.93369282,  0.79909039])"
778,38051,"array([-2.92882176,  0.78245705])"
779,779,"array([-2.93409893,  0.79784251])"
780,38052,"array([-2.92509406,  0.78781283])"
781,781,"array([-2.93434269,  0.79799925])"
782,41917,"array([-2.93694994,  0.79596767])"
783,38054,"array([-2.92783685,  0.77973077])"
784,38055,"array([-2.92051333,  0.77868608])"
785,38056,"array([-2.92417778,  0.78300346])"
786,786,"array([-2.92446575,  0.79459062])"
787,38057,"array([-2.92289656,  0.78790624])"
788,38058,"array([-2.92213332,  0.78957969])"
789,789,"array([-2.93410257,  0.79842397])"
790,790,"array([-2.92915524,  0.78966964])"
791,27044,"array([-2.89854092,  0.78302834])"
792,792,"array([-2.91817217,  0.80333844])"
793,793,"array([-2.91971286,  0.79800602])"
794,794,"array([-2.91617458,  0.79528165])"
795,41918,"array([-2.94105141,  0.79335382])"
796,27046,"array([-2.90097794,  0.78542657])"
797,797,"array([-2.90766332,  0.7883449 ])"
798,41919,"array([-2.92573154,  0.79161458])"
799,38061,"array([-2.90980452,  0.78208857])"
800,38062,"array([-2.90848971,  0.77936464])"
801,38063,"array([-2.919628  ,  0.77657256])"
802,802,"array([-2.92116038,  0.8054541 ])"
803,803,"array([-2.92089627,  0.79223929])"
804,41920,"array([-2.92086651,  0.79500299])"
805,41921,"array([-2.93166596,  0.80405044])"
806,806,"array([-2.9224059 ,  0.79207135])"
807,41922,"array([-2.92275715,  0.8102016 ])"
808,808,"array([-2.91973041,  0.79036058])"
809,38067,"array([-2.92458808,  0.7817646 ])"
810,38068,"array([-2.92645507,  0.77990158])"
811,38069,"array([-2.92724166,  0.77785423])"
812,812,"array([-2.91932932,  0.79491233])"
813,813,"array([-2.91399299,  0.78841963])"
814,38070,"array([-2.92136582,  0.77725565])"
815,38071,"array([-2.92723579,  0.77983345])"
816,38072,"array([-2.91672305,  0.78233739])"
817,817,"array([-2.91207061,  0.78895979])"
818,818,"array([-2.9243656 ,  0.78744028])"
819,819,"array([-2.92148471,  0.79470595])"
820,38073,"array([-2.92709834,  0.78066214])"
821,41923,"array([-2.92657117,  0.78486322])"
822,41924,"array([-2.92869956,  0.78399427])"
823,41925,"array([-2.93947056,  0.77751832])"
824,27064,"array([-2.89567076,  0.78374256])"
825,27065,"array([-2.90314549,  0.78645648])"
826,27066,"array([-2.90322155,  0.78489479])"
827,38077,"array([-2.92211598,  0.78818655])"
828,41926,"array([-2.93009596,  0.79949106])"
829,38079,"array([-2.90545776,  0.78187373])"
830,38080,"array([-2.91859357,  0.78466728])"
831,43366,"array([-2.93034339,  0.79216507])"
832,38082,"array([-2.91831001,  0.78390447])"
833,38083,"array([-2.91406071,  0.78245473])"
834,834,"array([-2.90565286,  0.79184188])"
835,38084,"array([-2.90476863,  0.78001285])"
836,38085,"array([-2.91025004,  0.77858655])"
837,837,"array([-2.92393113,  0.78758674])"
838,41928,"array([-2.94074148,  0.78654038])"
839,38087,"array([-2.914584  ,  0.77428972])"
840,38088,"array([-2.91560069,  0.77688193])"
841,841,"array([-2.92428445,  0.78655382])"
842,27079,"array([-2.88555915,  0.78184107])"
843,38089,"array([-2.91358827,  0.77096243])"
844,38090,"array([-2.916593  ,  0.77636019])"
845,38091,"array([-2.91970712,  0.77712227])"
846,38092,"array([-2.91439303,  0.77919236])"
847,38093,"array([-2.91394521,  0.77798569])"
848,27085,"array([-2.89405141,  0.78545247])"
849,27086,"array([-2.88607716,  0.78167028])"
850,27087,"array([-2.88523346,  0.78279713])"
851,38094,"array([-2.91523048,  0.77791218])"
852,852,"array([-2.91833711,  0.79319694])"
853,43367,"array([-2.92732355,  0.79136073])"
854,41930,"array([-2.94103087,  0.81395593])"
855,855,"array([-2.92092446,  0.79045715])"
856,41931,"array([-2.93359834,  0.80774478])"
857,38098,"array([-2.91942657,  0.77067649])"
858,41932,"array([-2.91961015,  0.79741064])"
859,27094,"array([-2.90062248,  0.7804987 ])"
860,38100,"array([-2.91629627,  0.77767807])"
861,38101,"array([-2.91542309,  0.77622334])"
862,41933,"array([-2.9315809 ,  0.77930941])"
863,41934,"array([-2.92498226,  0.79515589])"
864,38104,"array([-2.9179535 ,  0.77025386])"
865,38105,"array([-2.91864015,  0.7706089 ])"
866,41935,"array([-2.9173732 ,  0.79334314])"
867,38107,"array([-2.92267712,  0.78542149])"
868,38108,"array([-2.91780168,  0.77064418])"
869,38109,"array([-2.92044483,  0.78047573])"
870,38110,"array([-2.91912491,  0.77035523])"
871,38111,"array([-2.91834303,  0.77021694])"
872,38112,"array([-2.91896507,  0.77083508])"
873,38113,"array([-2.91876068,  0.7701817 ])"
874,38114,"array([-2.91689892,  0.77644722])"
875,38115,"array([-2.91656858,  0.78164202])"
876,38116,"array([-2.91655418,  0.77682116])"
877,38117,"array([-2.91515483,  0.7755623 ])"
878,38118,"array([-2.91551113,  0.77551695])"
879,38119,"array([-2.91544435,  0.77655906])"
880,38120,"array([-2.9145485 ,  0.77814594])"
881,38121,"array([-2.91607435,  0.77778256])"
882,38122,"array([-2.91720928,  0.76455308])"
883,38123,"array([-2.91539501,  0.77943342])"
884,38124,"array([-2.91529356,  0.77692395])"
885,38125,"array([-2.91608403,  0.77645795])"
886,38126,"array([-2.91630291,  0.77873638])"
887,38127,"array([-2.91455393,  0.78004672])"
888,38128,"array([-2.91904737,  0.77781087])"
889,41936,"array([-2.92379652,  0.80069006])"
890,38130,"array([-2.91731218,  0.78375313])"
891,38131,"array([-2.91610026,  0.78005523])"
892,38132,"array([-2.91636253,  0.77658223])"
893,38133,"array([-2.91509712,  0.77742566])"
894,38134,"array([-2.91293066,  0.77677914])"
895,38135,"array([-2.91460629,  0.77628994])"
896,38136,"array([-2.92667113,  0.77971923])"
897,38137,"array([-2.9266504 ,  0.78010881])"
898,38138,"array([-2.92733111,  0.77954103])"
899,38139,"array([-2.91707013,  0.78351345])"
900,38140,"array([-2.90379849,  0.77927081])"
901,41937,"array([-2.92579107,  0.80954174])"
902,38142,"array([-2.92338258,  0.77897426])"
903,27138,"array([-2.89384301,  0.78259854])"
904,27139,"array([-2.89704992,  0.78209117])"
905,38143,"array([-2.92339237,  0.77772296])"
906,27141,"array([-2.89265024,  0.78457745])"
907,27142,"array([-2.89464776,  0.78164867])"
908,38144,"array([-2.92468307,  0.78039769])"
909,38145,"array([-2.92511834,  0.77433933])"
910,65333,"array([-2.90546019,  0.80786236])"
911,41939,"array([-2.92566833,  0.79955331])"
912,38148,"array([-2.92388799,  0.77961897])"
913,38149,"array([-2.92429484,  0.77779182])"
914,38150,"array([-2.92398401,  0.77770715])"
915,41940,"array([-2.93649667,  0.80490148])"
916,38152,"array([-2.92617284,  0.77565414])"
917,38153,"array([-2.9257045 ,  0.77219658])"
918,38154,"array([-2.92376682,  0.78417368])"
919,38155,"array([-2.91978442,  0.78253309])"
920,38156,"array([-2.92044278,  0.78198361])"
921,43369,"array([-2.91898074,  0.81369727])"
922,38158,"array([-2.92645105,  0.77746058])"
923,38159,"array([-2.92583198,  0.77600351])"
924,41942,"array([-2.93750755,  0.79345638])"
925,27160,"array([-2.90777784,  0.79561282])"
926,27161,"array([-2.91635366,  0.80480849])"
927,41943,"array([-2.93224378,  0.7976551 ])"
928,27163,"array([-2.91866972,  0.80518569])"
929,38162,"array([-2.92416869,  0.77654722])"
930,38163,"array([-2.92468493,  0.77833147])"
931,38164,"array([-2.92369883,  0.77783648])"
932,27167,"array([-2.90970291,  0.79172681])"
933,27168,"array([-2.92131114,  0.79257502])"
934,27169,"array([-2.92276226,  0.80089382])"
935,27170,"array([-2.91515617,  0.80392586])"
936,38165,"array([-2.92338184,  0.77742999])"
937,27172,"array([-2.90310246,  0.80489305])"
938,27173,"array([-2.91812967,  0.79165982])"
939,27174,"array([-2.91359565,  0.79182923])"
940,38166,"array([-2.92116207,  0.78789825])"
941,27176,"array([-2.90998886,  0.80543877])"
942,38167,"array([-2.90719637,  0.78216281])"
943,27178,"array([-2.91208768,  0.79787307])"
944,38168,"array([-2.92165972,  0.77441085])"
945,27180,"array([-2.90206814,  0.79581967])"
946,27181,"array([-2.92043737,  0.79054586])"
947,27182,"array([-2.90473765,  0.78994709])"
948,27183,"array([-2.90864024,  0.7893794 ])"
949,27184,"array([-2.90852394,  0.80508379])"
950,27185,"array([-2.90632967,  0.78808979])"
951,27186,"array([-2.91875486,  0.79198818])"
952,27187,"array([-2.92160105,  0.79360798])"
953,27188,"array([-2.90358824,  0.80093526])"
954,27189,"array([-2.91041292,  0.79296779])"
955,43717,"array([-2.92623114,  0.80322887])"
956,38170,"array([-2.90484078,  0.77688504])"
957,38171,"array([-2.92445822,  0.78197641])"
958,27193,"array([-2.91094877,  0.80023317])"
959,38172,"array([-2.91497511,  0.78878984])"
960,27195,"array([-2.90576798,  0.80641226])"
961,38173,"array([-2.91477998,  0.78956766])"
962,27197,"array([-2.90142856,  0.80432659])"
963,38174,"array([-2.91552553,  0.78895564])"
964,38175,"array([-2.92651752,  0.77947059])"
965,27200,"array([-2.90834507,  0.79577859])"
966,27201,"array([-2.91864646,  0.80705163])"
967,27202,"array([-2.90597075,  0.80179126])"
968,27203,"array([-2.90494185,  0.79231121])"
969,38176,"array([-2.92223828,  0.79088566])"
970,27205,"array([-2.91800023,  0.79780784])"
971,27206,"array([-2.91110926,  0.79273008])"
972,38177,"array([-2.91613194,  0.78454672])"
973,27208,"array([-2.90882348,  0.8068829 ])"
974,27209,"array([-2.90778965,  0.79312527])"
975,27210,"array([-2.90389594,  0.79049754])"
976,27211,"array([-2.91612913,  0.80270392])"
977,27212,"array([-2.90828857,  0.80510478])"
978,41945,"array([-2.93581564,  0.80908563])"
979,27214,"array([-2.9216421 ,  0.80538044])"
980,27215,"array([-2.91893896,  0.8004675 ])"
981,27216,"array([-2.90826083,  0.79892428])"
982,27217,"array([-2.90531578,  0.80252198])"
983,41946,"array([-2.92601363,  0.81616545])"
984,38180,"array([-2.91272938,  0.78286796])"
985,27220,"array([-2.90877655,  0.79407086])"
986,27221,"array([-2.92246696,  0.80480533])"
987,27222,"array([-2.91179135,  0.79247708])"
988,27223,"array([-2.91088347,  0.7898537 ])"
989,38181,"array([-2.912421  ,  0.78412615])"
990,27225,"array([-2.91475619,  0.79007221])"
991,27226,"array([-2.91886102,  0.7973814 ])"
992,27227,"array([-2.90794453,  0.79353146])"
993,27228,"array([-2.91486349,  0.79113438])"
